ID_Explotacion,Provincia,Actividad,Superficie_Hectareas,Edad_Productor,Nivel_Tecnificacion,Produccion_Toneladas,Costo_Produccion,Precio_Venta_Tonelada,Ingresos,Cantidad_Empleados,Uso_Riego,Rentabilidad_Porcentaje,Indice_Sustentabilidad,outlier_rentabilidad
2631,Entre ríos,Lecheria,352.0,40,Bajo,505.4,180130,515,260281,11,No,41.6,55.8,False
2632,Chaco,Soja,5.0,54,Bajo,10.0,2488,362,3620,0,Sí,45.3,50.5,False
2633,Entre ríos,Ganaderia,284.7,70,Alto,431.9,128965,685,295851,6,Sí,133.8,93.6,False
2634,Buenos aires,Soja,215.3,42,Bajo,194.7,28568,779,151671,9,Sí,428.4,67.5,False
2635,Santa fe,Lecheria,296.7,41,Medio,510.2,164245,482,245916,6,Sí,52.5,73.8,False
2636,Córdoba,Trigo,111.1,72,Alto,128.9,36320,331,42665,0,Sí,16.4,63.9,False
2637,Mendoza,Trigo,97.1,67,Medio,133.3,23947,514,68516,1,Sí,187.7,65.0,False
2638,Salta,Lecheria,230.9,34,Bajo,332.3,72315,450,149535,8,Sí,104.4,88.2,False
2639,Santa fe,Soja,137.3,48,Medio,215.8,58414,585,126243,0,Sí,114.1,67.5,False
2640,Chaco,Soja,331.6,58,Bajo,469.3,115344,308,144544,6,No,28.0,71.3,False
2641,Santa fe,Trigo,161.2,43,Bajo,97.4,12323,589,57368,6,Sí,365.0,79.8,False
2642,Salta,Soja,167.0,37,Bajo,194.2,45512,469,91079,1,Sí,99.0,72.3,False
2643,Chaco,Soja,320.8,54,Medio,502.2,137384,722,362588,4,Sí,165.4,89.8,False
2644,Chaco,Maiz,231.7,56,Medio,222.3,56582,763,169614,6,No,199.0,43.6,False
2645,Buenos aires,Ganaderia,250.3,54,Medio,303.2,117942,561,170095,10,No,41.4,63.8,False
2646,La pampa,Soja,428.1,73,Medio,787.6,218726,271,213439,14,Sí,-2.8,73.3,False
2647,La pampa,Ganaderia,154.2,47,Alto,241.9,65098,779,188440,4,No,194.0,76.8,False
2648,Córdoba,Maiz,290.3,59,Medio,308.8,77467,512,158105,250,No,105.2,60.7,False
2649,Entre ríos,Soja,346.1,40,Medio,273.6,44548,703,192340,8,Sí,326.8,50.7,False
2650,Entre ríos,Soja,48.5,42,Bajo,38.7,15410,466,18034,1,No,15.5,68.3,False
2651,Córdoba,Fruticultura,265.3,45,Bajo,360.4,107789,651,234620,5,No,118.3,37.5,False
2652,Entre ríos,Maiz,178.2,49,Medio,239.9,76280,398,95480,0,No,23.5,50.2,False
2653,Entre ríos,Trigo,139.1,47,Alto,231.1,92119,725,167547,4,Si,85.4,63.9,False
2654,Córdoba,Ganaderia,400.4,74,Alto,669.3,164893,704,471187,6,Sí,186.0,83.7,False
2655,Buenos aires,Maiz,416.8,57,Alto,603.0,181176,398,239994,8,No,37.0,59.0,False
2656,Córdoba,Ganaderia,219.0,49,Medio,263.5,75649,617,162579,6,Sí,110.5,55.4,False
2657,Buenos aires,Maiz,86.7,51,Alto,103.1,31904,556,57323,2,Sí,81.0,78.2,False
2658,Salta,Ganaderia,130.4,39,Alto,321.1,85216,477,153164,6,Sí,80.0,88.6,False
2659,Santa fe,Soja,193.2,53,Alto,289.9,88104,732,212206,8,Sí,144.3,76.9,False
2660,Buenos aires,Trigo,170.0,64,Medio,190.8,65344,691,131842,0,No,99.7,72.3,False
2661,Santa fe,Fruticultura,151.5,34,Medio,249.3,64888,498,124151,0,Sí,93.4,75.4,False
2662,Santa fe,Ganaderia,236.7,40,Alto,534.7,113013,476,254517,1,Sí,129.0,93.6,False
2663,La pampa,Fruticultura,245.8,35,Medio,390.7,-10000,381,148856,6,No,-8.0,51.4,False
2664,Córdoba,Maiz,379.2,46,Alto,896.7,309313,358,321018,8,Sí,-0.5,71.6,False
2665,Buenos aires,Ganaderia,241.6,53,Alto,342.8,100600,556,190596,5,No,87.4,66.3,False
2666,Mendoza,Trigo,148.8,30,Alto,223.1,51193,663,147915,6,Sí,190.4,95.9,False
2667,La pampa,Lecheria,105.0,28,Alto,261.4,44978,498,130177,3,No,188.1,65.0,False
2668,Entre ríos,Soja,96.0,68,Medio,118.4,29352,375,44400,0,No,49.8,64.7,False
2669,Santa fe,Ganaderia,211.5,47,Bajo,243.1,62393,523,127141,0,Sí,98.9,80.1,False
2670,Salta,Fruticultura,125.5,56,Alto,259.1,82039,620,160642,4,No,98.7,83.4,False
2671,Salta,Trigo,5.0,44,Bajo,10.0,1673,718,7180,3,Sí,331.2,78.0,False
2672,Salta,Maiz,238.7,57,Alto,337.6,109884,657,221803,9,No,99.1,66.6,False
2673,Santa fe,Fruticultura,93.5,26,Alto,164.5,20626,565,92942,4,No,346.1,73.3,False
2674,Salta,Maiz,287.0,56,Bajo,340.7,85437,329,112090,5,No,32.6,61.7,False
2675,Salta,Lecheria,69.0,54,Bajo,102.4,28658,375,38400,3,Si,34.4,65.8,False
2676,Salta,Fruticultura,60.7,45,Medio,53.2,7042,409,21758,7,Sí,204.7,55.1,False
2677,Entre ríos,Ganaderia,144.4,49,Alto,339.9,114739,649,220595,2,No,95.9,61.7,False
2678,La pampa,Fruticultura,120.3,54,Alto,306.7,90863,268,82195,3,No,-12.4,48.1,False
2679,Chaco,Fruticultura,109.4,52,Medio,178.6,37607,288,51436,2,No,38.7,63.3,False
2680,Salta,Soja,275.2,35,Alto,320.8,120751,497,159437,4,Sí,28.8,82.5,False
2681,Córdoba,Soja,314.2,27,Alto,658.0,240336,572,376376,1,Sí,58.1,92.9,False
2682,Entre ríos,Soja,127.2,40,Medio,103.0,41542,715,73645,3,Sí,76.7,38.7,False
2683,Entre ríos,Lecheria,248.9,54,Alto,592.6,213706,250,148150,5,Sí,-29.8,89.2,False
2684,Salta,Trigo,208.6,57,Medio,367.7,124281,486,178702,4,No,39.1,74.9,False
2685,La pampa,Ganaderia,289.4,45,Medio,335.6,60642,527,176861,11,No,193.5,46.8,False
2686,La pampa,Maiz,296.6,63,Alto,425.1,161150,766,325626,12,No,97.2,82.0,False
2687,Salta,Maiz,550.2,64,Medio,456.5,128475,262,119603,12,No,-6.4,48.5,False
2688,Chaco,Soja,512.9,53,Medio,890.9,127001,380,338542,17,Sí,165.1,51.6,False
2689,Buenos aires,Trigo,364.8,62,Bajo,489.8,97083,280,137144,16,Sí,46.1,58.9,False
2690,Buenos aires,Maiz,236.9,46,Medio,371.1,87640,590,218949,9,Sí,148.4,50.0,False
2691,Córdoba,Soja,162.4,42,Bajo,167.8969465648855,56466,262,43989,5,No,-17.9,66.4,False
2692,Buenos aires,Trigo,286.0,62,Medio,484.6,108370,529,256353,7,Sí,138.7,85.4,False
2693,Santa fe,Ganaderia,179.7,49,Bajo,123.4,46467,686,84652,5,Sí,82.3,65.4,False
2694,Mendoza,Ganaderia,326.1,51,Medio,549.7,160765,787,432613,5,Sí,166.2,71.2,False
2695,Córdoba,Trigo,302.4,38,Medio,557.7,178354,447,249291,8,No,41.7,41.7,False
2696,Salta,Ganaderia,129.1,43,Alto,181.0,53464,699,126519,1,No,132.6,69.2,False
2697,Córdoba,Lecheria,18.8,40,Medio,27.5,6627,342,9405,3,No,42.9,38.4,False
2698,Santa fe,Soja,375.1,48,Medio,577.5,180350,777,448717,7,No,147.0,45.2,False
2699,La pampa,Lecheria,229.9,46,Medio,247.2,85245,609,150544,8,Sí,76.1,59.6,False
2700,Chaco,Lecheria,391.7,53,Alto,595.4,114145,320,190528,11,Sí,69.8,85.2,False
2701,Chaco,Lecheria,182.8,50,Medio,199.9,-10000,403,80559,5,No,125.6,65.4,False
2702,Córdoba,Trigo,73.2,51,Medio,133.8,17677,526,70378,0,No,296.9,61.5,False
2703,Salta,Ganaderia,376.5,34,Alto,474.4,107894,751,356274,10,No,228.9,62.8,False
2704,La pampa,Lecheria,125.4,22,Medio,225.7,89034,570,128649,1,No,44.2,41.3,False
2705,Buenos aires,Fruticultura,133.0,51,Medio,150.5,34990,705,106102,0,No,201.0,42.6,False
2706,Córdoba,Trigo,180.4,58,Alto,325.9,91013,442,144047,4,No,57.2,58.0,False
2707,Mendoza,Maiz,321.7,49,Bajo,345.1,81682,503,173585,4,No,116.6,49.3,False
2708,Entre ríos,Ganaderia,44.5,52,Medio,69.2,27246,767,53076,2,Sí,97.4,69.5,False
2709,Salta,Trigo,489.2,27,Medio,945.5,385332,288,272304,14,No,-33.9,41.2,False
2710,Mendoza,Fruticultura,344.4,53,Bajo,475.9,188146,302,143721,13,Sí,450.0,52.9,False
2711,Santa fe,Ganaderia,98.7,49,Alto,108.8,13815,794,86387,7,Sí,527.3,78.2,True
2712,Entre ríos,Trigo,342.8,43,Alto,436.1,83552,743,324022,6,Sí,289.4,86.6,False
2713,Entre ríos,Ganaderia,139.7,49,Medio,263.3,35768,647,170355,4,No,375.1,70.2,False
2714,Entre ríos,Trigo,290.5,37,Medio,319.4,84152,694,221663,7,Sí,159.5,63.4,False
2715,Santa fe,Fruticultura,123.3,52,Medio,179.4,50113,297,53281,9,No,9.6,41.3,False
2716,Santa fe,Soja,351.3,51,Alto,712.7,243104,328,233765,9,Sí,-4.3,79.3,False
2717,Mendoza,Lecheria,233.3,25,Medio,293.9,69271,485,142541,6,No,103.3,60.6,False
2718,Buenos aires,Fruticultura,191.7,50,Medio,172.2,29935,350,60269,2,No,104.2,57.5,False
2719,Buenos aires,Ganaderia,5.0,41,Medio,10.0,3200,591,5910,0,Sí,83.6,58.7,False
2720,Mendoza,Ganaderia,135.0,64,Alto,270.1,88465,251,67795,7,Si,-22.6,45.7,False
2721,La pampa,Soja,254.8,40,Medio,358.8985736925515,130730,631,226465,8,No,71.7,44.7,False
2722,Santa fe,Lecheria,276.7,41,Alto,327.4,99500,550,180070,6,Si,79.5,76.9,False
2723,La pampa,Lecheria,267.8,59,Medio,459.6,185880,577,265189,7,No,41.8,66.3,False
2724,Entre ríos,Maiz,234.5,52,Alto,417.5,86326,745,311037,8,Sí,256.1,96.1,False
2725,Mendoza,Fruticultura,221.7,56,Medio,222.5,51370,542,120595,15,Sí,139.6,57.4,False
2726,Entre ríos,Fruticultura,323.7,59,Medio,424.7,66048,416,176675,10,No,171.8,59.5,False
2727,Córdoba,Ganaderia,76.5,49,Alto,153.4,36846,356,54610,0,No,46.8,72.0,False
2728,Mendoza,Ganaderia,110.0,37,Medio,142.1,58804,712,101175,6,Sí,72.8,61.4,False
2729,Santa fe,Maiz,357.9,48,Alto,699.8,292236,701,490559,12,No,66.2,48.4,False
2730,Chaco,Ganaderia,190.4,73,Alto,222.1,70476,745,165464,5,Sí,135.7,92.9,False
2731,Mendoza,Ganaderia,90.0,53,Medio,152.7,29128,647,98796,6,Sí,235.0,82.3,False
2732,Entre ríos,Lecheria,312.7,35,Medio,494.7,168348,774,382897,2,No,129.7,38.2,False
2733,Mendoza,Lecheria,322.3,45,Medio,465.5,67959,619,288144,11,No,326.2,71.0,False
2734,Córdoba,Soja,42.3,44,Bajo,55.1,11013,356,19615,0,No,78.5,60.7,False
2735,Mendoza,Soja,309.0,26,Bajo,420.7,120316,450,189315,13,No,54.8,57.7,False
2736,La pampa,Ganaderia,163.9,68,Alto,234.0,84378,602,140868,1,Sí,69.6,64.2,False
2737,Santa fe,Ganaderia,180.9,35,Alto,310.1,103332,701,217380,3,Sí,111.1,60.8,False
2738,La pampa,Fruticultura,408.5,54,Medio,470.9,151808,313,147391,7,Sí,-3.2,63.2,False
2739,Santa fe,Ganaderia,185.6,57,Alto,343.9,90918,486,167135,1,No,79.1,61.1,False
2740,Mendoza,Maiz,331.0,46,Alto,435.9,85425,631,275052,9,Sí,218.2,90.7,False
2741,Córdoba,Ganaderia,329.3,43,Bajo,264.2,96282,703,185732,11,Sí,92.6,52.4,False
2742,Córdoba,Maiz,233.5,68,Alto,345.8,136268,721,249321,8,Sí,83.2,61.5,False
2743,Entre ríos,Fruticultura,265.6,39,Medio,474.1,126709,514,243687,2,Sí,96.7,79.6,False
2744,Córdoba,Trigo,173.8,32,Bajo,217.1,79814,695,150884,4,No,88.1,-20.0,False
2745,Córdoba,Trigo,388.2,40,Bajo,554.4,90964,586,324878,5,No,257.0,52.3,False
2746,Chaco,Soja,324.8,51,Bajo,233.6,35165,692,161651,6,Sí,364.1,74.6,False
2747,Mendoza,Ganaderia,361.0,35,Bajo,516.7,193986,624,322420,6,Sí,62.7,68.2,False
2748,La pampa,Fruticultura,227.9,50,Medio,341.2,106648,472,161046,3,Sí,52.6,64.3,False
2749,Chaco,Trigo,258.9,66,Medio,248.1,83198,403,99984,5,Sí,19.5,72.9,False
2750,Salta,Lecheria,357.4,56,Medio,504.7,74026,767,387104,12,No,423.1,74.6,False
2751,Mendoza,Ganaderia,72.8,34,Alto,153.5,40074,624,95784,0,Sí,143.7,68.4,False
2752,Santa fe,Trigo,192.7,62,Medio,230.2,86424,440,101288,8,Sí,17.6,59.6,False
2753,Córdoba,Soja,63.2,67,Medio,66.69896640826873,18748,774,51625,7,No,179.3,57.8,False
2754,Salta,Lecheria,236.7,46,Alto,435.2,84064,421,183219,4,No,121.9,84.7,False
2755,Mendoza,Lecheria,241.6,51,Medio,439.6,130673,794,349042,5,No,162.2,43.8,False
2756,Chaco,Ganaderia,340.6,46,Alto,822.4,254531,255,209712,8,No,-20.7,64.0,False
2757,La pampa,Maiz,93.8,29,Bajo,65.1,22387,682,44398,6,Sí,96.6,50.1,False
2758,Entre ríos,Trigo,316.6,33,Alto,661.8,182118,653,432155,9,Sí,140.0,72.1,False
2759,Chaco,Trigo,88.4,67,Alto,193.3,32544,266,51417,1,Sí,57.2,65.5,False
2760,Santa fe,Ganaderia,146.9,35,Bajo,100.8,12203,511,51508,1,No,325.5,59.8,False
2761,Buenos aires,Fruticultura,362.3,56,Medio,598.7,147495,700,419090,12,No,180.1,41.5,False
2762,Chaco,Soja,124.8,46,Medio,219.0,80086,514,112566,7,No,40.7,59.1,False
2763,Entre ríos,Soja,167.9,34,Medio,191.2,68048,492,94070,0,Sí,39.7,59.6,False
2764,La pampa,Ganaderia,204.7,53,Medio,215.1,62374,786,169068,5,No,170.8,56.5,False
2765,Salta,Ganaderia,355.4,47,Medio,358.1,55566,674,241359,8,Sí,338.8,78.4,False
2766,Mendoza,Soja,236.8,52,Medio,230.3,28377,510,117453,4,No,312.2,54.8,False
2767,Santa fe,Soja,5.0,30,Medio,10.0,2777,699,6990,0,Sí,151.8,55.7,False
2768,Santa fe,Lecheria,326.3,44,Alto,612.8,82701,531,325396,6,Sí,298.5,61.6,False
2769,Santa fe,Maiz,259.6,71,Bajo,159.3,28056,750,119475,5,Sí,330.2,55.5,False
2770,Entre ríos,Fruticultura,411.6,56,Medio,492.4,188445,697,343202,14,No,81.0,42.0,False
2771,Entre ríos,Ganaderia,283.7,40,Medio,347.3,46358,725,251792,3,Sí,444.7,70.2,False
2772,Chaco,Fruticultura,236.3,41,Alto,254.7,75815,588,149763,8,Sí,102.3,98.6,False
2773,Mendoza,Maiz,314.8,47,Medio,367.6,113430,450,165420,6,Sí,45.2,81.9,False
2774,La pampa,Maiz,287.7,48,Bajo,420.6,59586,726,305355,6,No,410.7,64.1,False
2775,Buenos aires,Lecheria,224.1,47,Bajo,263.8,110200,674,177801,8,Sí,63.0,65.2,False
2776,Salta,Soja,300.9,23,Alto,754.9,282496,362,273273,6,No,-6.8,77.3,False
2777,Buenos aires,Fruticultura,171.3,53,Bajo,132.5,35258,616,81620,2,No,131.3,66.2,False
2778,Chaco,Trigo,255.3,54,Medio,353.6,92661,396,140025,5,Sí,46.1,78.7,False
2779,Mendoza,Maiz,58.6,46,Alto,128.8,48673,285,36708,4,Sí,-24.4,82.1,False
2780,Buenos aires,Trigo,338.2,43,Medio,481.5,129872,422,203193,1,Sí,53.5,65.4,False
2781,La pampa,Lecheria,5.0,47,Medio,10.0,1250,271,2710,1,No,115.5,47.2,False
2782,Santa fe,Trigo,199.1,29,Alto,221.2,77374,336,74323,1,No,-0.5,60.4,False
2783,Salta,Fruticultura,28.3,59,Alto,33.6,14081,565,18984,0,No,35.1,83.4,False
2784,Buenos aires,Lecheria,365.1,29,Medio,576.7,158066,504,290656,8,Sí,88.5,79.8,False
2785,Chaco,Soja,107.7,38,Alto,159.2,37984,652,103798,0,No,172.9,59.9,False
2786,Salta,Trigo,364.7,46,Alto,925.9,219936,431,399062,2,No,83.3,50.0,False
2787,Córdoba,Maiz,137.8,51,Alto,244.5,58454,739,180685,3,Sí,204.3,62.1,False
2788,Salta,Maiz,393.1,52,Alto,671.3990929705216,204083,441,296087,12,No,44.6,67.7,False
2789,Mendoza,Maiz,349.6,55,Alto,504.3,80561,759,382763,7,Sí,370.3,97.6,False
2790,Entre ríos,Ganaderia,373.7,61,Medio,310.3,51173,270,83781,8,No,62.7,66.5,False
2791,Santa fe,Trigo,371.6,44,Alto,858.2,287875,722,619620,4,No,119.9,59.1,False
2792,Chaco,Lecheria,41.4,55,Bajo,48.2,10268,636,30655,0,Sí,196.6,51.2,False
2793,Santa fe,Soja,156.2,38,Medio,297.6,103283,357,106243,0,No,5.3,65.3,False
2794,Entre ríos,Ganaderia,148.9,49,Alto,333.3,110593,337,112322,6,No,0.4,61.8,False
2795,Chaco,Maiz,266.3,64,Bajo,276.1,39432,738,203761,3,No,418.5,62.3,False
2796,Córdoba,Trigo,109.6,46,Medio,181.5,38525,677,122875,2,Sí,219.9,88.9,False
2797,Córdoba,Ganaderia,192.3,39,Medio,157.3,59922,527,82897,5,No,35.8,69.6,False
2798,La pampa,Maiz,18.8,38,Medio,18.0,5135,713,12834,2,Sí,150.0,83.5,False
2799,Buenos aires,Ganaderia,248.1,55,Medio,297.5,95401,486,144585,5,No,50.2,71.1,False
2800,La pampa,Trigo,191.8,32,Bajo,162.9,32319,560,91224,0,No,177.3,69.1,False
2801,Córdoba,Trigo,85.0,61,Bajo,126.3,17618,650,82095,0,Sí,368.2,74.1,False
2802,Córdoba,Lecheria,161.8,31,Alto,238.2,32856,340,80988,0,No,150.2,55.9,False
2803,Santa fe,Ganaderia,5.0,55,Alto,10.0,1918,268,2680,0,No,38.9,60.3,False
2804,Santa fe,Soja,66.4,36,Alto,144.1,49197,335,48273,6,Sí,0.4,98.2,False
2805,Mendoza,Fruticultura,466.5,47,Medio,388.3,159744,725,281517,12,No,74.8,45.5,False
2806,Córdoba,Ganaderia,277.6,72,Alto,351.1,109660,725,254547,5,No,127.1,58.8,False
2807,Buenos aires,Soja,23.5,63,Medio,33.8,4591,288,9734,0,No,114.4,74.7,False
2808,Buenos aires,Ganaderia,197.2,46,Alto,329.9,45245,300,98970,6,Sí,121.7,84.7,False
2809,Entre ríos,Ganaderia,150.6,66,Medio,124.0,24520,711,88164,3,Sí,258.2,85.6,False
2810,Chaco,Trigo,250.0,49,Alto,471.8,189384,411,193909,6,No,2.7,82.7,False
2811,Entre ríos,Ganaderia,160.0,40,Alto,268.7,38715,651,174923,5,No,348.5,63.3,False
2812,Salta,Fruticultura,48.5,49,Alto,112.1,38317,432,48427,5,Sí,29.3,60.2,False
2813,Buenos aires,Maiz,69.8,63,Medio,110.2,38366,462,50912,6,No,27.9,56.8,False
2814,Buenos aires,Maiz,60.8,52,Medio,53.9,20146,638,34388,3,Sí,74.8,65.9,False
2815,Mendoza,Lecheria,101.7,44,Bajo,125.8,49177,340,42772,1,No,-16.6,35.3,False
2816,Mendoza,Lecheria,359.3,46,Alto,508.2,104032,597,303395,6,No,190.5,80.3,False
2817,Córdoba,Maiz,109.7,71,Alto,187.8,78124,517,97092,0,Sí,19.4,87.5,False
2818,Entre ríos,Ganaderia,80.0,52,Bajo,80.1,24583,779,62397,0,Sí,150.3,56.0,False
2819,Córdoba,Lecheria,170.9,49,Medio,193.4,25254,427,82581,9,No,228.8,64.9,False
2820,Córdoba,Fruticultura,281.8,43,Bajo,322.4,75363,415,133796,9,No,73.7,42.9,False
2821,La pampa,Ganaderia,297.7,41,Medio,544.6,209416,704,383398,11,Sí,83.6,72.2,False
2822,Mendoza,Trigo,337.1,52,Bajo,380.8,83345,530,201824,8,Sí,143.2,52.2,False
2823,Mendoza,Trigo,74.7,53,Alto,182.7,53073,483,88244,3,Sí,67.9,98.2,False
2824,La pampa,Trigo,5.0,18,Medio,10.0,3959,666,6660,4,Sí,67.0,83.8,False
2825,Mendoza,Ganaderia,29.6,48,Alto,65.7,13100,528,34689,4,No,166.9,76.8,False
2826,Buenos aires,Lecheria,226.8,34,Alto,478.7,100824,483,231212,5,Sí,126.5,99.4,False
2827,Chaco,Maiz,204.5,57,Bajo,247.8,102393,648,160574,4,Sí,53.8,67.2,False
2828,Entre ríos,Maiz,239.8,74,Alto,563.1,79097,786,442596,12,Sí,459.2,97.3,False
2829,Buenos aires,Soja,210.8,62,Bajo,185.1,74221,363,67191,7,No,-8.5,50.3,False
2830,Mendoza,Lecheria,164.8,34,Bajo,207.5,82918,414,85905,0,Sí,4.3,69.9,False
2831,Buenos aires,Trigo,315.1,49,Alto,706.9,264246,265,187328,9,No,-25.9,81.2,False
2832,La pampa,Trigo,192.6,37,Medio,264.1,96216,289,76324,0,No,-24.3,51.7,False
2833,Buenos aires,Ganaderia,250.6,32,Bajo,340.5,123516,759,258439,5,Sí,110.3,55.6,False
2834,Entre ríos,Fruticultura,112.4,45,Medio,186.7,63506,323,60304,4,No,-6.1,72.1,False
2835,Entre ríos,Ganaderia,285.3,49,Bajo,289.7,51089,276,79957,7,Sí,57.3,59.6,False
2836,Entre ríos,Maiz,296.0,50,Alto,679.7,114960,535,363639,8,Sí,212.4,70.8,False
2837,La pampa,Trigo,164.6,50,Medio,145.8,36872,644,93895,4,No,152.7,46.8,False
2838,Buenos aires,Maiz,72.3,38,Medio,95.5,15952,657,62743,4,No,295.0,47.5,False
2839,Santa fe,Lecheria,158.1,40,Medio,130.0,22925,480,62400,3,Sí,171.9,78.0,False
2840,Buenos aires,Maiz,164.3,18,Alto,324.9,91278,444,144255,6,Sí,59.8,85.4,False
2841,Entre ríos,Maiz,151.4,35,Alto,359.7,115500,517,185964,4,Si,62.5,52.6,False
2842,Salta,Soja,303.9,47,Bajo,238.0,63873,374,89012,11,Sí,35.5,57.1,False
2843,Buenos aires,Lecheria,300.5,81,Medio,273.69945355191254,63964,549,150261,6,Sí,134.0,83.6,False
2844,Santa fe,Soja,525.6,48,Bajo,360.7,143763,727,262228,9,No,86.6,49.5,False
2845,Chaco,Lecheria,294.3,34,Medio,286.2,82319,484,138520,9,No,64.0,58.8,False
2846,Entre ríos,Maiz,97.7,48,Bajo,58.8,19651,537,31575,4,No,57.1,68.8,False
2847,Chaco,Trigo,315.8,51,Bajo,313.8,102288,446,139954,8,No,36.0,40.8,False
2848,Mendoza,Maiz,275.2,44,Alto,384.1,75981,791,303823,5,No,302.4,67.4,False
2849,Salta,Fruticultura,142.8,52,Medio,145.8,58130,716,104392,3,Sí,74.8,81.3,False
2850,Salta,Soja,126.6,37,Bajo,147.3,40232,558,82193,1,No,105.9,64.0,False
2851,Chaco,Lecheria,228.5,32,Alto,491.9,190750,741,364497,0,No,86.5,84.2,False
2852,Córdoba,Trigo,338.4,63,Alto,854.5,221598,518,442631,5,No,100.5,67.9,False
2853,Mendoza,Lecheria,316.9,55,Bajo,393.2,117996,575,226090,9,Sí,96.3,75.9,False
2854,Chaco,Trigo,142.1,39,Medio,192.3,56486,568,109226,1,No,90.6,47.9,False
2855,Santa fe,Soja,140.5,20,Alto,247.3,76447,401,99167,7,No,34.3,82.5,False
2856,La pampa,Trigo,479.0,52,Alto,852.8,255782,766,653244,14,Sí,159.6,61.6,False
2857,Córdoba,Trigo,186.5,52,Bajo,202.1,38247,744,150362,4,No,295.7,51.3,False
2858,Córdoba,Soja,222.9,45,Alto,308.3,42217,337,103897,7,No,145.9,70.1,False
2859,Entre ríos,Lecheria,242.2,45,Alto,357.1,140254,394,140697,9,No,2.5,45.1,False
2860,La pampa,Lecheria,211.3,54,Bajo,143.9,59520,261,37557,4,No,-34.7,53.7,False
2861,Entre ríos,Trigo,209.1,60,Medio,339.4,48464,437,148317,6,Sí,202.3,57.2,False
2862,Santa fe,Ganaderia,307.4,42,Medio,583.2,202482,390,227448,8,No,11.4,73.7,False
2863,Mendoza,Lecheria,188.9,51,Bajo,244.1,53005,367,89584,5,Sí,70.1,52.5,False
2864,Salta,Maiz,231.7,45,Medio,440.0,167546,739,325160,5,Sí,97.9,60.6,False
2865,Salta,Ganaderia,263.1,35,Alto,522.7,176259,623,325642,6,Sí,81.5,84.0,False
2866,Córdoba,Lecheria,215.1,46,Medio,378.7,144976,552,209042,6,No,42.6,65.2,False
2867,Mendoza,Ganaderia,95.4,49,Alto,130.7,48447,349,45614,6,No,450.0,51.6,False
2868,Chaco,Trigo,302.3,71,Alto,351.5,42639,763,268194,4,No,531.6,82.6,True
2869,Mendoza,Soja,277.9,38,Medio,267.2,65947,461,123179,5,Si,88.2,53.9,False
2870,Buenos aires,Soja,98.6,44,Bajo,112.1,40518,424,47530,0,No,14.5,60.2,False
2871,Chaco,Maiz,396.1,33,Bajo,475.7,195728,475,225957,9,Sí,15.8,77.6,False
2872,Chaco,Fruticultura,141.2,60,Alto,171.7,69756,389,66791,7,Sí,-0.5,83.5,False
2873,Buenos aires,Lecheria,217.6,52,Medio,418.4,101111,556,232630,7,No,126.7,63.7,False
2874,Chaco,Ganaderia,124.5,42,Alto,262.9,67203,384,100953,3,No,52.4,66.8,False
2875,Chaco,Ganaderia,70.7,30,Alto,149.1,24554,733,109290,2,Sí,348.9,85.4,False
2876,Buenos aires,Maiz,190.1,59,Bajo,140.3,39578,589,82636,3,Sí,105.3,87.6,False
2877,Córdoba,Maiz,286.3,46,Medio,480.8,110102,725,348580,11,No,219.6,61.9,False
2878,La pampa,Lecheria,357.7,32,Alto,586.7,111507,726,425944,8,Sí,284.6,67.6,False
2879,Salta,Trigo,240.2,46,Alto,503.6,141077,700,352520,8,No,147.6,66.4,False
2880,Córdoba,Maiz,293.5,60,Medio,477.7,190403,680,324836,10,Sí,72.9,65.8,False
2881,Entre ríos,Ganaderia,45.6,70,Alto,103.0,30448,290,29870,2,Sí,-6.5,92.0,False
2882,Santa fe,Ganaderia,14.5,39,Bajo,12.0,4591,786,9432,0,Sí,103.9,84.7,False
2883,La pampa,Fruticultura,5.0,63,Bajo,10.0,2528,414,4140,6,No,64.5,50.4,False
2884,Buenos aires,Lecheria,188.8,35,Medio,191.1,70142,641,122495,0,Sí,70.6,73.2,False
2885,La pampa,Ganaderia,71.5,62,Medio,109.89985052316891,23242,669,73523,1,Sí,215.3,64.6,False
2886,Buenos aires,Maiz,515.2,33,Medio,984.1,353663,658,647537,13,Sí,80.7,73.2,False
2887,Salta,Fruticultura,277.0,58,Bajo,204.4,37182,405,82782,9,Sí,120.5,57.7,False
2888,Entre ríos,Lecheria,275.8,46,Medio,364.5,73714,478,174231,1,No,131.8,52.8,False
2889,Entre ríos,Soja,85.5,50,Medio,133.2,46292,737,98168,0,No,114.6,37.9,False
2890,Mendoza,Lecheria,384.9,56,Bajo,477.4,70883,566,270208,6,Sí,277.0,83.9,False
2891,Buenos aires,Soja,372.7,53,Bajo,254.6,71847,368,93692,6,No,32.5,48.6,False
2892,Buenos aires,Trigo,148.6,32,Medio,189.1,28812,648,122536,5,Sí,324.3,52.0,False
2893,Salta,Trigo,539.2,55,Medio,937.7,368007,417,391020,9,No,7.0,50.0,False
2894,Entre ríos,Maiz,111.9,45,Alto,143.0,23397,289,41327,6,Sí,71.7,-20.0,False
2895,Santa fe,Fruticultura,269.0,50,Bajo,176.3,46418,355,62586,1,Sí,30.3,72.1,False
2896,Córdoba,Soja,358.1,54,Alto,684.8,285124,421,288300,7,No,4.0,51.3,False
